word,count,문의유형
편리함을,1,코드2
깊이가,2,코드2
필요하다고,1,코드2
띄워지며,1,코드2
kind,9,코드2
normalization을,3,코드2
가설을,2,코드2
보이지,4,코드2
이를,14,코드2
교수님이,1,코드2
npndarray,2,코드2
나누나요,1,코드2
변수,31,코드2
tensorStructuredTensorSpec,1,코드2
끝값이,1,코드2
input,62,코드2
해결을,5,코드2
ARIMA,1,코드2
줄이고,2,코드2
안에는,1,코드2
full,2,코드2
Nan,2,코드2
transform만을,1,코드2
비교하고,1,코드2
imgray,2,코드2
수도권을,1,코드2
MSEC,5,코드2
틀리다면,1,코드2
무관할까요,1,코드2
잘못된거죠,1,코드2
barplot으로,2,코드2
testshape,2,코드2
그외,1,코드2
selfci,1,코드2
머신러닝,12,코드2
sure,1,코드2
applet,1,코드2
layser,1,코드2
출력하는,4,코드2
달을,1,코드2
weekday열의,1,코드2
CountChart를,1,코드2
순서의,1,코드2
파악했습니다,1,코드2
가려져서,1,코드2
채팅창에,2,코드2
checking,1,코드2
생존율이,1,코드2
df,434,코드2
부분일까요,1,코드2
아닐까요,1,코드2
기준에는,1,코드2
평가할,1,코드2
콜백함수에서ModelCheckpoint는,1,코드2
gg,2,코드2
resize를,1,코드2
ann,1,코드2
y의,3,코드2
모르겠으나,1,코드2
image를,1,코드2
문제의,3,코드2
입력하라는데,1,코드2
구별,4,코드2
지정되어있는데,1,코드2
대신에,4,코드2
방법으로,9,코드2
tensors,3,코드2
인데,4,코드2
형태인가요,1,코드2
datagroupby,1,코드2
대여량,4,코드2
낮던데,1,코드2
경로명을,1,코드2
x의value를,1,코드2
Dinner,4,코드2
loc로,3,코드2
정하나요,1,코드2
한다는데,1,코드2
초로,2,코드2
같은날,1,코드2
층을,4,코드2
어떤과정을,1,코드2
Request,4,코드2
하셨습니다,3,코드2
encoding을,3,코드2
generatorepochs,2,코드2
voc,1,코드2
dummy,8,코드2
operand,4,코드2
sub,3,코드2
덕양구level,1,코드2
그리구,1,코드2
datato,2,코드2
루트에,1,코드2
multi,1,코드2
rolling를,1,코드2
belonging,3,코드2
했는데요,1,코드2
보았는데,2,코드2
넣어주지,1,코드2
classification,5,코드2
s를,2,코드2
같은걸로,1,코드2
spamscv로,1,코드2
문자형으로,1,코드2
adamloss,1,코드2
FA,1,코드2
브라켓을,1,코드2
옵션이라고,1,코드2
block,2,코드2
weights,18,코드2
종류의,2,코드2
embarked는,4,코드2
성북구level,1,코드2
경고,2,코드2
에러코드에서,1,코드2
phrase,3,코드2
seed,2,코드2
csthead,3,코드2
x와,6,코드2
오류난거는,1,코드2
이하,2,코드2
맞나,1,코드2
matrix를,1,코드2
저장하라는,1,코드2
바꿀,2,코드2
원해서,1,코드2
조원,1,코드2
ID는,1,코드2
실습문제,22,코드2
높은데,1,코드2
history는,2,코드2
넣지,3,코드2
말씀하셨던,1,코드2
pandas에서,1,코드2
TEST,12,코드2
답만,1,코드2
RID로,1,코드2
진행하는건가요,1,코드2
작성하였지만,1,코드2
진행한다는,1,코드2
하이퍼파라미터의,1,코드2
downloaded,1,코드2
resizecpp,2,코드2
이런식으로도,1,코드2
고치면,3,코드2
진행하시면서,1,코드2
수라고,1,코드2
reindexers,2,코드2
안나타날까요,1,코드2
원리라면,1,코드2
Validation,3,코드2
곳이,1,코드2
오류가떠서,1,코드2
메서드의,1,코드2
틀은,1,코드2
영상의,1,코드2
사용못하는데,1,코드2
주석처리,1,코드2
사진의,1,코드2
답변대로,1,코드2
분석하여야,2,코드2
가버립니다,1,코드2
dtypes,2,코드2
j랑,1,코드2
있고,7,코드2
학습데이터,1,코드2
진행해야할까요,1,코드2
liappend,1,코드2
강동구,3,코드2
작동이되는데,1,코드2
package,1,코드2
osgetcwd,1,코드2
target의,2,코드2
메모장,1,코드2
google,3,코드2
dummy처리화를,1,코드2
사이킷런,1,코드2
get,22,코드2
DataFramedtypes,1,코드2
predict하니,1,코드2
짧을,1,코드2
받아서,2,코드2
regression,6,코드2
이장래,1,코드2
열이,19,코드2
dimension이,1,코드2
해야할까요,12,코드2
fit에서,1,코드2
끊겨있는데,1,코드2
레퍼런스,1,코드2
틀렸는데,1,코드2
조건조회에서,1,코드2
listsplit을,1,코드2
categ도,1,코드2
예시,4,코드2
노선수,6,코드2
BOARDING,3,코드2
변환되는데,1,코드2
실제로,2,코드2
초의,3,코드2
회귀문제가,1,코드2
배치가,1,코드2
죄송합니다,5,코드2
while문을,1,코드2
광진구,3,코드2
이상합니다,2,코드2
밑에서,1,코드2
시간을,4,코드2
고맙습니다,1,코드2
확인이,4,코드2
insert를,1,코드2
정해진,1,코드2
during,1,코드2
COUNT,1,코드2
사진과,6,코드2
testcsv,1,코드2
뜻인가요,3,코드2
행중복,1,코드2
featurerffeature,1,코드2
짜리,1,코드2
나누고,6,코드2
잡았습니다,1,코드2
Pretrained,1,코드2
요일별로,1,코드2
위해서는,3,코드2
오산시level,1,코드2
pltlegend,5,코드2
성동구,3,코드2
질문하면,1,코드2
INV,1,코드2
해봤는데,3,코드2
objaxes,1,코드2
생각한,1,코드2
잘라서,6,코드2
옮겨오고,1,코드2
나누는,5,코드2
의미하는,5,코드2
valcolumns,2,코드2
label이란,1,코드2
doc,2,코드2
바뀌나요,1,코드2
해결방법이,4,코드2
저장해서,2,코드2
consolidate,3,코드2
test가,1,코드2
model,118,코드2
말일까요,1,코드2
가까운,2,코드2
Estimator,1,코드2
광고성으로,1,코드2
bike,69,코드2
format로,1,코드2
인증키,4,코드2
이천시level,1,코드2
알고싶습니다,4,코드2
같을,1,코드2
꺼져있던걸,1,코드2
텐데요,1,코드2
반복하면서,1,코드2
exists,4,코드2
box,1,코드2
반환이,1,코드2
추측합니다,1,코드2
해야할가요,1,코드2
shade,2,코드2
하이퍼파라미터,2,코드2
실습중,1,코드2
전까지,1,코드2
이진,1,코드2
이라서,2,코드2
부탁,2,코드2
lineplot,1,코드2
operating,1,코드2
캡쳐를,1,코드2
serise,1,코드2
이미,9,코드2
perform,4,코드2
얻었는데,1,코드2
필요한건가요,1,코드2
훈련,1,코드2
성능예측에서,1,코드2
적어,1,코드2
없는,12,코드2
토의를,1,코드2
내용중에,2,코드2
여부를,1,코드2
np,3,코드2
C에게,1,코드2
x값과,1,코드2
jungread,1,코드2
Z를,1,코드2
추출,14,코드2
decoratorspy,8,코드2
range,43,코드2
바꿔가며,1,코드2
추가합니다,1,코드2
contact,1,코드2
cancellation,5,코드2
sklearn,9,코드2
사이즈만,1,코드2
행에서,2,코드2
다른데,1,코드2
혹시나,2,코드2
줄하나만,1,코드2
영수증,1,코드2
의문점이,2,코드2
Valid,1,코드2
globals,1,코드2
많은질문,1,코드2
확대한것처럼,1,코드2
평일을,1,코드2
모았지만,1,코드2
제거해주세요,2,코드2
적용을,1,코드2
뜻일까요,3,코드2
score와,1,코드2
해야되는지,1,코드2
생각했고,1,코드2
tmpsort,4,코드2
잠깐,1,코드2
불가능한가요,1,코드2
선언,16,코드2
edges,2,코드2
과정,4,코드2
snsbarplot,3,코드2
Search,3,코드2
되었다쳐도,1,코드2
채우려고,1,코드2
비교,6,코드2
mean으로,1,코드2
compile,6,코드2
않는거,1,코드2
바꾸어서,3,코드2
갯수이고,1,코드2
subway,1,코드2
변경하나요,1,코드2
ET열을,1,코드2
are,6,코드2
mc,3,코드2
trainsetipynb가,1,코드2
나열,2,코드2
dtype,17,코드2
selflineplot,1,코드2
Unknown,1,코드2
분포가,2,코드2
찾아낸,1,코드2
object인데요,1,코드2
주시면,6,코드2
object에서,1,코드2
실습한,1,코드2
역명,2,코드2
헷갈려서,2,코드2
fontsize,9,코드2
드렸는데,1,코드2
도출해보세요,1,코드2
없을,2,코드2
대여소별,11,코드2
진행해줘도,1,코드2
lowess,1,코드2
화면에서,1,코드2
받은거라고,1,코드2
스팸성,1,코드2
적용시키려면,1,코드2
MNISTipynb,1,코드2
틀린지,2,코드2
불러와지는거,1,코드2
format도,1,코드2
찾겠습니다,1,코드2
제일,1,코드2
제대로,15,코드2
파일형식은,1,코드2
Singular,2,코드2
분리를,1,코드2
못따라가서,1,코드2
적용,5,코드2
연관성은,1,코드2
내용중,1,코드2
오타도,1,코드2
replace로,3,코드2
scikit,2,코드2
resultv,2,코드2
popdrop,2,코드2
수요분석,1,코드2
Intent,1,코드2
진행하였음에도,1,코드2
오차라고,1,코드2
필요한가요,1,코드2
그릴려고,1,코드2
단순한,1,코드2
세션,1,코드2
처음인,1,코드2
hour와,1,코드2
빠진,1,코드2
입니다,18,코드2
클리어,2,코드2
keras의,2,코드2
기능을,2,코드2
켜서,1,코드2
판다스를,6,코드2
하면되나요,1,코드2
ossymlink,1,코드2
주문,4,코드2
object는,1,코드2
ssr,2,코드2
짝수,1,코드2
feature가,3,코드2
폴더에는,1,코드2
다르게나오는지,1,코드2
통계표를,1,코드2
것인가요,12,코드2
이론에,1,코드2
대비,2,코드2
지정하는,3,코드2
사용하던,1,코드2
format,13,코드2
보내드립니다,1,코드2
split작업,1,코드2
자동완성이,1,코드2
조회한,1,코드2
흔적이라고,1,코드2
변경치를,1,코드2
로드할때,1,코드2
않아,9,코드2
keraslossessparse,1,코드2
Sales,5,코드2
작성자튜터,1,코드2
찾아봤지만,1,코드2
eMean,1,코드2
제거했고,1,코드2
xtest,1,코드2
정류장에서,1,코드2
begin,1,코드2
못하면,1,코드2
분산값이,1,코드2
no,22,코드2
설정하는데,1,코드2
Hard,1,코드2
joblib,3,코드2
칼럼과,1,코드2
하시는것,1,코드2
nonXla,1,코드2
lstm을,1,코드2
Lifting,1,코드2
자치구에,4,코드2
필요할지요,1,코드2
지정하신,1,코드2
정규화는,1,코드2
평균으로,1,코드2
int값이다보니,1,코드2
오차,1,코드2
검색해봐도,2,코드2
knn은,1,코드2
수정도,1,코드2
한다면,3,코드2
cvs,2,코드2
모두로,1,코드2
matrix,5,코드2
못하고,10,코드2
가져왔습니다,1,코드2
저거,1,코드2
들어갔다가,1,코드2
재실행해보시기,1,코드2
자료를,3,코드2
설정했을,1,코드2
selfdata,1,코드2
concat은,2,코드2
detectpy,1,코드2
따릉이와,1,코드2
전처리ipynb의,1,코드2
direction,1,코드2
yeark,1,코드2
pdjson,5,코드2
않으면,2,코드2
적힌,2,코드2
사용시,1,코드2
값과,8,코드2
실행했는데,6,코드2
반만,1,코드2
최적화된,1,코드2
입력해서,1,코드2
params는,1,코드2
삭제시키는,2,코드2
집니다,1,코드2
옵션에,1,코드2
모형을,2,코드2
진행되지,2,코드2
대응되는,1,코드2
것들이,1,코드2
새로,8,코드2
설정하셨는지에,1,코드2
layer값을,1,코드2
했을땐,1,코드2
img,59,코드2
true로,1,코드2
Running,1,코드2
tt,5,코드2
문구를,1,코드2
또는값n인,1,코드2
지는건지,1,코드2
적용하는,2,코드2
모델학습,2,코드2
loading을,1,코드2
피드백으로,1,코드2
standarddf,2,코드2
how부분에,1,코드2
전처리가,1,코드2
colormode와,1,코드2
selfaxis,1,코드2
어딘가,1,코드2
iqr,4,코드2
민맥스,1,코드2
도착시간,10,코드2
기준일ID,17,코드2
va,1,코드2
정류장수,5,코드2
코드의,2,코드2
위한것이라면,1,코드2
예상이,1,코드2
되는거죠,2,코드2
도착,17,코드2
feture,1,코드2
조인을,1,코드2
두번,1,코드2
초만에,1,코드2
typecsv를,1,코드2
인덱스와,1,코드2
변경되지,1,코드2
이하로,1,코드2
할때마다,2,코드2
percentage,1,코드2
sklearn의,5,코드2
수정과,1,코드2
뜻하신다고,1,코드2
크기가,6,코드2
validaiton,1,코드2
totalshape,3,코드2
concat도,1,코드2
MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ,1,코드2
에서의,1,코드2
dependence,8,코드2
IMAGE,32,코드2
하는지,23,코드2
시급하냐,1,코드2
그거,1,코드2
note,3,코드2
Temp,7,코드2
시간별,2,코드2
submissioncsvindex,1,코드2
args,27,코드2
분이,1,코드2
중복데이터가,1,코드2
syaml,3,코드2
None,42,코드2
이와,4,코드2
fit의,1,코드2
temp에,1,코드2
bikecopy,1,코드2
targetdata,3,코드2
이런건가요,1,코드2
movingdrop,2,코드2
되나,4,코드2
rolling이,1,코드2
detection,6,코드2
못하였는데,1,코드2
다른,50,코드2
실행중이라는,1,코드2
정하면,1,코드2
feature을,1,코드2
AppData,7,코드2
마지막,9,코드2
촘촘하게,1,코드2
importance,1,코드2
문제해결을,1,코드2
z까지가,1,코드2
주석,1,코드2
내림차순으로,2,코드2
배웠던,7,코드2
노고에,1,코드2
월에,1,코드2
수정하고,1,코드2
robust,1,코드2
내일,1,코드2
학습시켜주세요,1,코드2
zAVOH,1,코드2
바꾸려,1,코드2
감사드리겠습니다,3,코드2
도착시간을,1,코드2
REFWwhyiPdJCx,1,코드2
마지막이,1,코드2
꼴로,1,코드2
똑같이,9,코드2
분류,2,코드2
numpyndarray,3,코드2
인식할수,1,코드2
알고리즘을,2,코드2
밑의,2,코드2
RMSE,6,코드2
datetimelike,1,코드2
value값,1,코드2
답과,1,코드2
예측결과의,1,코드2
데이터셋,3,코드2
조언,2,코드2
apartloc,1,코드2
PriceCompPriceSales,2,코드2
말씀하시는건지,2,코드2
plot,19,코드2
것은,12,코드2
문제인가요,2,코드2
조인한,1,코드2
mod,1,코드2
설정하신,1,코드2
flat,5,코드2
둬도,3,코드2
타겟값,1,코드2
conf,1,코드2
dff,6,코드2
안맞는,1,코드2
이런경우,1,코드2
figsize,25,코드2
감이,3,코드2
변환한건가요,1,코드2
orig,2,코드2
확인하는,2,코드2
저기서,1,코드2
endpoint,1,코드2
절차중에서,1,코드2
selection은,1,코드2
방금까지는,1,코드2
종료하나요,1,코드2
아니면,48,코드2
무었인가요,2,코드2
DT,1,코드2
받아야,1,코드2
alg,1,코드2
start와,1,코드2
무슨뜻인가요,1,코드2
so,2,코드2
T펜데믹,1,코드2
split,48,코드2
ci,2,코드2
나오는건지요,1,코드2
적용시키라는건가요,1,코드2
안됩니다,14,코드2
못하겠습니다,2,코드2
temptail,1,코드2
shape은,3,코드2
ospathexists,7,코드2
가르쳐,1,코드2
filtered,3,코드2
list는,1,코드2
있음,1,코드2
recommended,1,코드2
맞추라는,1,코드2
지정되어,2,코드2
modelfit에서,1,코드2
객체,1,코드2
regplot,1,코드2
정해져있는,1,코드2
reinstall,1,코드2
값이라고,2,코드2
되었었는데,1,코드2
예정입니다,1,코드2
추가해야하는,1,코드2
shutilcopytree,1,코드2
비가,3,코드2
문장인가요,1,코드2
DEPARTUREDATE,5,코드2
않나는,1,코드2
이상하게,1,코드2
들어가,3,코드2
Qty,12,코드2
붙여넣기,1,코드2
기본적으로,3,코드2
처음인데,1,코드2
진행하여,3,코드2
year,31,코드2
nodes,1,코드2
생성후에,1,코드2
당산,1,코드2
맥스풀링과정에서,1,코드2
종합실습에,1,코드2
head나,1,코드2
IndexingError,1,코드2
we,2,코드2
정답이라고,3,코드2
제거가,4,코드2
개념서를,1,코드2
좌표,1,코드2
중간,2,코드2
tensorflow,16,코드2
py,1,코드2
전처리과정에서,2,코드2
코드까지,1,코드2
benign,1,코드2
Hat,1,코드2
뽑아서,6,코드2
명인,1,코드2
csvsep,3,코드2
반영하라고,1,코드2
Possible,1,코드2
모델에는,1,코드2
승차총승객수가,2,코드2
videoget,10,코드2
나누면서,1,코드2
무엇으로,3,코드2
타겟변수로,1,코드2
properties,4,코드2
pdCategorical로,1,코드2
형식이,1,코드2
RandomSearchCV,1,코드2
데이터이므로,2,코드2
확인해보려고,1,코드2
해당셀,1,코드2
하게,6,코드2
잘못된걸까요,3,코드2
활용하여,6,코드2
statsmodelsapi,1,코드2
대상은,1,코드2
평탄화,1,코드2
없다는데,1,코드2
temp,43,코드2
바뀝니다,1,코드2
오존,2,코드2
배운,4,코드2
순서랑,2,코드2
미니프로젝트를,1,코드2
preprocessing,2,코드2
기능이,1,코드2
사용하는,13,코드2
temp를,1,코드2
도표가,1,코드2
하였는데요,1,코드2
괜찮은건가요,1,코드2
운동량탄소량,2,코드2
어긋납니다,1,코드2
집값,1,코드2
인덱스를,4,코드2
되는건지가,1,코드2
출력되었는데,1,코드2
Sequential,17,코드2
하차총객수를,1,코드2
사이즈,2,코드2
찾기위한,1,코드2
왜이러는,1,코드2
실행을,7,코드2
토요일의,2,코드2
잘못된건지,4,코드2
for문으로,2,코드2
넣으니,2,코드2
compiler,1,코드2
가격,2,코드2
옆에,3,코드2
주어졌는데,1,코드2
마다,1,코드2
순서와,1,코드2
Survived은,1,코드2
사용하라는,1,코드2
featurecsvsep,4,코드2
uninstall후,1,코드2
생략되면,1,코드2
gid,1,코드2
rnn을,1,코드2
머신러닝도,1,코드2
string에서,1,코드2
맞는거겠죠,1,코드2
pdget,4,코드2
바꿔줘야,2,코드2
툴로,1,코드2
못불러오는이유가,1,코드2
나오네요,4,코드2
공식문서에서는,1,코드2
pltrcParams,6,코드2
일산서구level,1,코드2
실행시키건데도,1,코드2
재신청하여,1,코드2
아닙니다,2,코드2
부르면,1,코드2
comp,6,코드2
없어,3,코드2
아노바에서,1,코드2
등장하는데,1,코드2
pop으로,1,코드2
이용데이터와,1,코드2
진행하니까,1,코드2
드라이브에,1,코드2
당장,1,코드2
남겨야,1,코드2
male열을,1,코드2
image이미지,1,코드2
My,1,코드2
sloc,1,코드2
Fare라는,1,코드2
명사를,2,코드2
코드인,1,코드2
barplot코드,1,코드2
위함인가요,1,코드2
현상이있습니다,1,코드2
ET라는,1,코드2
수집한,1,코드2
인덱스의,1,코드2
그니까,1,코드2
df로,1,코드2
order,8,코드2
분할해도,1,코드2
secis,4,코드2
위로하든,1,코드2
selfexperimental,2,코드2
적용시켜야하는데,1,코드2
목록입니다,1,코드2
파일에서,9,코드2
결혼해두목,2,코드2
학습,27,코드2
포함을,1,코드2
남겼습니다,1,코드2
시각화에서,1,코드2
동시,1,코드2
파이썬에서,1,코드2
다중분류,2,코드2
어디다,1,코드2
Null로,1,코드2
목표가,1,코드2
algebra,1,코드2
managerspy,2,코드2
위함인게,1,코드2
대표적인,1,코드2
selftree,1,코드2
심화문제에서,1,코드2
사용했지만,1,코드2
DISTANCEETAsignaltypeWEEKDAY,1,코드2
태깅을,1,코드2
원본그림파일보다,1,코드2
